140053	88831	73864	192238	50231	78582	41314	136737	147233	140028	35322	83634	185384	172221	251777	46163	187313	50372	83476	41320	91158	73550	86561	41744	190077	88861	91739	84033	142950	172297	185037	142758	78296	55484	98898	84438	134115	86454	73626	192718	73741	59345	83552	192358	110944	50278	78282	140002	88629	192071	41183	142963	142917	91328	110961	123457	138659	73527	86688	59425	136225	81099	40287	179355	59313	84154	91015	142462	41284	192445	86443	91313	96045	39976	86485	142936	142170	41725	187394	48643	98762	83747	84391	73705	5151	142734	110816	55509	83404	86605	123426	83415	35475	174659	73805	112705	55084	136507	142230	55065	48745	41097	55040	138232	136392	105524	123013	192449	73789	86612	96163	142450	83473	39908	59165	86417	83886	86682	41285	185074	41190	83637	88979	96027	88620	78281	83446	136454	91789	73523	59399	83439	73529	59188	41229	185077	140074	142357	128027	98622	88624	41358	59404	148917	84370	136355	147208	78360	55010	73877	98715	98736	185256	78144	91784	142186	98923	83541	112713	86532	59382	83555	59112	142104	134196	98661	138742	59302	192098	32547	140098	55569	59040	78152	83607	81026	91761	59227	59194	136722	78509	136772	88685	86411	84044	142776	83829	179442	136238	73920	96037	98702	142864	96114	96012	192457	98783	98823	172359	147212	98449	88618	83712	59104	50243	172369	86692	179490	179340	138683	147222	78298	78173	125991	136410	84169	59339	86736	88601	123428	110839	3519	84483	59474	40290	91150	84156	91190	88688	192470	96150	88879	59418	91167	41724	136738	84352	78554	138941	73801	78550	88810	59365	35370	110938	123751	190090	59032	83588	86564	78539	91105	91101	86822	41734	86698	136222	73763	185225	78489	185452	83813	86830	142752	73633	192878	73843	190054	91022	59446	59103	187376	35291	187321	190068	84028	41348	123447	110717	46151	83405	179559	112926	96016	192203	123876	91752	123756	83725	91715	86766	86753	73601	88895	84116	88971	55008	96162	179421	172257	136408	140022	88900	83547	73792	136324	83571	88783	84099	73990	136583	78171	55013	78197	84104	192109	138791	148848	84177	187085	142143	59142	192185	24733	136398	73753	78179	91107	142731	83589	73724	148830	98730	96049	136296	88660	73974	84079	112899	192322	73616	112654	98890	174672	148890	110921	142905	110907	138995	148864	192278	142147	48998	50225	96048	86567	48873	59177	189720	59052	88607	192858	148832	98635	147294	39950	55532	142199	55482	73486	96085	59004	128021	88793	78438	185092	48634	142198	189715	81049	35230	32053	98637	40279	91086	50906	59308	83452	88921	50554	91306	78407	50485	39902	59351	48937	73824	50298	78295	48556	41034	86668	78488	46146	78259	39999	35387	59083	96002	147218	73494	78130	174874	189813	148827	59466	84264	88746	142922	172398	78343	96088	148869	39881	187043	84025	86728	86712	123036	59263	35330	123565	112777	41307	142486	55071	86444	91751	91174	59492	73526	148900	78521	174647	86699	78234	55003	41233	83693	96087	73847	40229	88782	41376	41218	88884	86690	73956	83421	142102	142392	136581	84488	50661	50957	142339	86648	123786	81073	48807	138858	86749	98701	98915	110742	182115	78207	46164	192418	83873	192884	182108	110962	88683	142183	84117	73489	96084	86777	59395	86540	192494	98966	142192	83764	88958	73967	123485	148834	73736	88968	78571	78469	142756	91168	187091	98889	83411	172342	50564	83337	59416	81098	142120	91242	59145	98987	187332	84179	123846	125927	86803	162820	41051	91318	81095	73583	142126	142161	134104	59120	110909	98721	55485	123450	98632	59214	187037	59259	162688	91091	37934	88846	96071	88925	78501	142370	110941	179312	73840	41212	179502	98991	73793	59026	5220	41089	136206	138829	91073	88944	50921	98938	138672	112848	112817	86465	192383	78398	192240	83786	86419	73734	35216	32543	98655	123516	192248	148858	48768	148925	46134	142175	73553	187346	84195	83790	83431	98756	185254	192029	39920	7789	35309	98990	98463	73547	128067	91151	192206	3719	98663	192158	136489	37909	136439	78284	91777	134047	81086	185337	192339	140040	86451	86635	88976	98779	59387	78201	59016	91709	136461	140049	50265	86470	187345	73512	138970	50274	50334	136793	185281	88966	84065	88647	125861	91098	185560	138723	98952	185193	83531	83329	110791	83539	174923	50475	140064	78139	138856	142726	84244	138916	142924	91248	83448	91222	140029	136513	134034	112924	91110	84139	179533	84077	142271	136724	112801	86864	125831	73762	91234	84449	73500	78546	136459	185045	112812	147272	192406	192854	138876	88972	192200	185455	185413	192848	142921	73588	187342	88759	192274	136701	192287	174713	59294	59171	185246	59094	35145	91227	182139	96139	48827	55574	59207	192401	179548	41245	83881	91228	147286	48693	182191	3100	110870	41710	136790	174990	78560	140032	78563	185540	136576	32510	142371	46137	88690	174704	125853	59209	81092	78136	91270	88869	112868	187407	41033	41732	5281	83782	84326	59045	59318	142475	112842	81037	123461	86856	112903	98718	78532	81080	185556	119006	41738	138162	73733	174868	83753	59009	174872	98748	185417	55553	78104	59274	192340	91324	91720	83461	179463	182104	98874	98801	136230	142269	59144	84218	123560	179473	55004	78243	185492	125896	78592	189773	84307	136506	98824	84052	91728	91708	136666	105743	78153	88609	98497	136555	41253	136775	7820	179417	88955	192097	59397	192466	110924	187019	96018	41147	185305	55573	91290	147288	136325	192843	189759	136308	142195	174936	172380	185405	84235	84233	96000	41087	185142	88757	59268	142332	142966	84376	59082	55021	40211	123577	83617	88850	136685	84341	123610	142470	86649	55020	83802	187087	59317	78584	83777	40276	50452	83740	91743	112870	55082	174964	110845	41186	142420	73814	140009	73621	112833	41026	138648	185505	98719	142490	189789	83778	91004	174959	174732	88670	41093	73709	125820	46167	192336	123472	98883	78487	98696	83713	190027	55005	59041	41389	73842	59086	91066	50293	98694	78396	88853	50599	125999	86474	55548	55047	35343	187010	83640	83781	59465	83643	185351	187399	123790	185524	136660	185428	190013	138152	136352	55492	189790	136508	142257	140000	112963	136552	84331	192801	48793	185160	136357	96171	73575	98988	91272	91186	123427	73593	142975	86779	73715	86756	138296	83557	83583	86879	192887	174822	185334	189989	185220	185221	98858	86595	172281	185290	174694	190021	192285	192001	174815	190064	98958	179676	187017	185145	86680	142234	91232	91280	142477	50511	83472	136269	189760	35183	88623	84287	147249	83451	123439	142239	96009	41178	59355	78140	98809	83849	86502	59487	59332	136829	83410	189972	189825	142121	138242	142292	98755	172200	48892	185262	91260	142300	142275	142150	148820	136341	91028	136395	185502	73559	185237	35092	86599	86415	134078	148902	123425	83756	192395	147290	84007	78264	83465	185218	192894	81006	147234	185032	83436	96130	185361	32223	83570	136588	96053	73907	46212	98912	83848	88974	179425	83307	125874	112732	35189	189757	110753	174820	187047	125856	138945	91755	35142	179655	73971	147246	138810	48969	91141	112637	147229	98451	83800	48686	40210	50481	41151	59055	98495	35482	48789	35310	35353	39984	192824	59289	50555	185307	192159	182102	192148	179557	192123	189822	48835	179558	185222	179484	179550	55042	41342	172201	138617	91320	78198	185096	91301	192400	192356	179376	185402	78172	179286	172272	179349	179341	83700	190014	192321	55087	86506	84428	110856	192326	185440	24853	179361	185437	174703	148901	179002	179000	59064	189820	185394	179526	185257	192455	182192	185308	197233	185318	48558	192165	172241	179302	185242	192188	190059	84035	185517	136674	172266	83853	192359	182180	73635	172363	98650	179311	142764	192338	32367	192002	41047	185358	83687	187347	192811	192813	179453	179600	185350	142328	84374	179444	179445	185569	55550	179443	187328	192885	162912	174905	185482	142971	189808	192243	192728	179611	192485	185532	192237	182110	73872	185346	174992	142929	187036	174864	185159	41143	192431	187038	185199	174830	189746	189705	88835	136697	182071	192438	187410	59286	179583	192133	189761	136831	192703	185387	192128	136751	40248	189732	136767	185347	192434	189819	182107	35174	179578	84199	185152	185573	98630	142342	39921	91282	32540	190007	128040	192018	55597	140041	35303	136327	142259	185090	136803	192838	98769	112973	105739	142321	187408	185121	86425	78329	83440	91113	142885	136677	55544	142435	41313	142231	136742	59006	78223	55091	138797	192478	84431	83460	138755	98662	185084	73940	48763	83856	78303	78248	142952	185340	84031	185044	172238	59116	73979	88821	41168	125844	172225	187390	3151	59095	41086	81071	179410	3135	182181	185541	189968	172271	172373	98666	98863	83304	185558	192877	182177	73502	192890	98427	73643	78294	138235	55067	84118	48912	86560	78535	78393	142480	98794	86812	142373	98410	88984	192463	185380	73820	138728	192310	172285	84078	185389	147273	138861	73766	160666	182135	83641	185421	185592	98932	73959	46193	88648	147239	91606	73597	88908	179613	179624	192396	78450	50533	83493	185457	84129	142473	73528	86475	32523	142798	73996	192810	136364	147269	55543	182113	123542	55048	98935	140052	73822	98406	192334	190093	91184	78266	136530	98436	55531	174919	84171	88934	142368	98716	86760	112883	174609	136593	59038	172298	81012	84047	142103	185599	136671	59183	136490	182069	179412	189752	41189	185331	136562	189826	179646	147240	174619	136694	41076	185525	185574	185139	110871	185287	86404	179296	96111	86768	187373	189818	136804	148874	172293	179570	185514	78300	192055	138826	189769	78413	192042	174728	123836	83519	140088	83345	86457	148877	98965	192354	142799	136497	110914	98891	192306	88806	128056	179498	86554	91614	189784	190029	73561	83899	86849	88907	174942	192350	110972	50323	86563	136537	136568	59419	35294	179305	172392	142351	185430	119022	98997	96091	86418	59367	123851	112838	83614	123871	59303	83887	32058	55088	84050	84238	73968	142394	142416	83695	83830	83660	136362	110959	96101	192436	88697	59282	29620	147258	136337	98654	3608	41735	59352	98854	147299	83331	5359	185120	174838	142279	138834	179352	41056	179650	110892	84367	35681	86744	190056	192114	35394	174904	185035	192888	185566	174967	187044	35466	91016	185143	172357	179671	98601	179617	182101	187055	185470	179562	187363	84291	185355	46161	192033	185304	179544	174834	179521	187386	185117	187090	179424	185489	78505	96001	187340	48588	187327	88826	185162	5247	73884	187335	78410	179457	174607	50691	179451	179607	174843	189716	136827	192244	179406	179408	88689	192708	185108	174907	189754	140050	185548	138992	187343	136264	185544	187409	98638	174616	187427	136366	59486	174890	83540	98893	84017	182158	179344	172204	189978	136469	174688	185391	174856	179395	35614	39882	179480	185056	192211	86720	185175	98770	98649	35356	41037	86892	185433	179364	59186	185174	73931	48854	174922	187034	192327	147293	192324	185444	187033	59098	179015	73760	179303	185126	172362	182182	172263	55049	182186	185098	185049	9798	187396	192717	190097	172260	73645	142418	190073	172364	192715	179486	78258	192402	192195	185251	41007	73775	185125	190083	190052	190081	190050	138796	112867	174866	59053	136779	190062	185137	140005	48881	88851	174805	83516	192835	88886	160625	136766	73507	147242	148813	84161	185107	136349	91069	179492	142109	78352	136536	179414	185161	91275	192716	185072	50901	179632	48949	32309	136348	172389	187004	172237	192719	46131	187400	189756	140057	174878	98953	192428	84471	179658	174662	32529	192864	83869	136532	86616	110906	187366	48617	172282	179362	172219	185276	134162	189961	187348	187317	185073	192442	136570	48557	192091	142937	84103	185273	125938	172353	83744	185298	189981	185596	179532	136307	142165	140046	172374	142181	59361	59102	73832	185274	185295	84120	59354	136778	35349	179004	136208	136554	147262	138251	192846	185310	185173	84450	50956	48888	32078	187355	78500	91119	32535	55527	48885	185248	192469	59316	190075	123894	83524	185343	112725	182077	110732	185575	125881	86461	86869	140062	148843	134185	179631	105396	172290	81028	91044	78375	50549	96041	125986	91261	192068	96057	84216	192460	179678	148887	189796	192394	189815	59059	138730	179524	88691	98972	50928	174935	91121	59401	50208	73481	185463	78346	91085	84144	123073	88954	128047	73888	147215	136231	81051	39947	83430	187338	140076	83324	3721	78176	190088	32286	192467	59408	185236	35299	179623	59371	96010	119049	98995	88628	55073	192380	162841	185299	192086	91733	185182	84131	142920	84427	41128	142775	142955	187300	172379	185302	182112	179520	190051	192456	179513	136714	59222	91779	185512	192723	81033	50202	136776	174920	179639	185370	182165	192479	185292	174658	174802	192482	192481	136200	174835	192019	331466	55495	179452	187029	182078	185543	190055	190058	59030	142930	96168	50230	125928	179682	98673	136340	142452	185426	105789	59410	192343	73997	91018	83341	78306	83714	73852	84121	179635	83671	40293	55519	3376	136574	83568	185187	174810	123022	3786	73630	192220	86421	179690	98646	83560	59379	174695	98448	98825	98836	185086	50493	187070	55511	138873	123895	185503	50318	187011	179321	86409	187072	182066	3494	182176	179575	179680	189770	189763	189785	187084	136528	73564	91772	142156	78301	138183	73908	138973	148854	174875	84250	37929	142262	187393	81076	91741	140080	192817	182062	86850	98778	136250	73991	73780	182160	110760	179645	138241	59493	46214	86480	83502	81065	78570	192032	98705	136444	192724	86697	123831	84267	84210	84299	112977	185498	174716	185252	78426	185484	91181	78383	55536	119038	179411	187405	48869	35391	35588	138825	98982	179010	142406	174669	138636	187048	185431	179538	142362	59109	142160	96170	84022	148836	192122	86723	59285	136245	83812	123050	147206	35381	91277	40200	112776	5294	78431	185200	98631	41726	29840	98684	192309	86896	46105	179307	123782	185579	147396	32525	59334	192486	174699	48565	185378	142498	35368	138904	110922	185504	189963	86414	81077	148880	185429	142260	48886	182197	123430	187083	192050	185046	83731	140083	172218	73961	185041	73935	185479	190031	84328	172340	59458	128060	192077	88836	142141	73751	83864	179318	174900	59481	147236	142412	86627	83423	192820	189787	138173	91756	83402	189977	84188	190049	96145	185140	142320	83416	179426	179489	73865	136412	192842	78503	98868	136476	162746	96129	86541	86685	96105	55563	98905	142868	73923	123783	73727	81046	192037	123690	73794	86575	119055	73952	78492	86424	59158	91204	91157	86751	192895	35403	174850	185415	35113	50947	84379	32553	192385	148822	86788	110953	40282	32562	179326	73718	32275	98481	78219	78255	138888	84382	46174	35478	59424	110774	134140	185460	192816	185526	48795	187088	88771	136228	148938	136585	142203	136237	136232	78348	78379	189975	73774	134188	123063	112886	112885	189765	35697	148896	142361	142783	136233	192263	179357	179373	142176	78552	174715	86874	112968	86663	59196	187067	179314	142886	98433	78388	142366	83819	189724	78103	185038	91775	174848	32454	32174	86774	46155	136577	59139	185312	96040	59269	187414	185501	84124	32259	162935	142866	98402	83466	35115	192892	142751	134145	179467	179464	41224	88665	192416	86446	46125	98899	78225	329918	179283	192234	78111	91161	179391	32517	179382	142863	182105	78263	138974	174613	125973	84012	110833	174663	179681	172348	50371	96178	59157	37947	35485	179579	78459	192144	59050	83748	98656	179468	84323	142110	179493	192725	148934	148837	185180	84110	142200	179011	83630	59088	174720	179697	189779	182100	37933	187022	192040	185416	148823	91616	123404	187416	185235	7703	83774	136330	78429	88998	192488	98941	91714	185124	185050	190095	162687	84234	192443	190063	59273	190040	136363	182183	185116	134139	98949	136709	91722	179288	142119	86657	192808	179586	147253	192227	91618	192807	98450	142793	172358	192292	5056	179300	190045	172355	187065	192266	185303	189964	179495	136321	185278	192473	174712	81023	182126	185549	83789	128036	142174	136414	83586	35617	35583	96120	185048	83309	48665	142856	55502	174735	46192	88608	50324	83479	83529	55570	174701	187319	96059	41177	35436	174842	136524	98690	83817	41085	78458	78478	32264	41002	91236	35354	83534	83823	86827	41011	48878	59101	138908	35361	83897	91296	50330	78494	35308	50358	59130	59133	50502	86817	162603	55015	35138	41254	138853	84350	59375	50594	136213	110862	123543	86757	83715	136276	91182	91180	123558	50650	185436	105527	50607	110869	142390	138703	83685	41138	73703	98438	83597	86437	98653	83658	86520	138899	91128	123586	50677	187310	41247	78108	78107	32557	73986	39898	41332	142417	110749	142911	172220	98793	142348	192281	185547	50447	86401	123601	50457	86787	48806	136320	84460	78529	142173	83463	83470	83443	138600	190044	73569	50988	50975	40227	50958	148895	41749	148884	41746	148885	50929	3140	123089	148912	41712	46104	59025	50328	48963	142786	59414	35271	91287	39931	112624	55098	73713	55078	136580	91303	88950	98680	32533	91310	50211	98918	48958	73755	41328	39893	50441	50467	73938	136315	179615	91729	83633	142767	142457	174925	179008	142324	41709	192475	35414	59061	86544	91262	142303	136401	88847	48752	96075	110852	39880	123004	179556	48649	78147	84125	73880	98692	88802	96152	185083	192856	138290	84060	84184	187369	142979	142784	185168	48988	88753	192700	3406	187061	192453	187092	41058	73622	40241	192461	98885	185528	192058	185114	179371	162876	55510	81050	91224	185335	50262	142757	185183	86403	179009	179366	179367	192161	187354	187086	182138	185245	24803	182133	192045	192437	185071	190016	182132	55539	84056	190000	147200	185419	179396	192849	98956	179630	185286	48661	192059	179528	174814	174955	136263	110793	140004	142926	86483	88652	136718	142193	192163	83511	84258	187350	84252	142188	187082	185345	179365	189962	86679	179327	182147	190028	83543	192224	187395	273134	59415	192218	190057	24872	73803	185458	192333	73720	185269	182152	46139	189990	185134	179016	78177	185425	189812	185057	192844	185101	185333	147202	83626	83622	105752	185399	84410	192378	142942	174926	192392	192201	190038	192832	185392	190030	179317	192082	86681	179428	185578	179434	179440	179448	179462	192258	5089	179608	59470	179450	179458	138675	192017	185523	84241	185277	138928	136234	123536	142739	84084	189758	187402	59153	187002	78262	86676	187063	123609	179478	189775	136564	182096	182093	189721	179007	110807	40209	179622	59314	162992	88897	185167	140093	179549	187330	192465	179641	185379	142233	172296	172262	83791	172385	185366	86839	46140	142740	147243	192408	73638	185364	55007	187316	148937	179588	136243	174642	192880	59215	148821	112851	9805	41188	172254	86806	174870	192803	83577	136665	185320	136453	179596	88848	98467	110888	142723	189728	123822	172349	136721	174682	189768	192355	136662	50934	136329	185144	136706	189700	192382	136257	48911	179319	190099	84153	136260	78188	138913	136791	84286	83868	179342	91055	179330	192412	78436	185487	185349	59107	78448	78208	136371	136378	174604	84089	142958	187035	136446	83670	187040	142153	142149	59113	73632	136204	172243	59118	142476	59451	96110	98822	73737	59445	190067	185551	55009	142487	86773	83525	140078	91711	138845	160624	78580	35176	174911	185559	136254	189722	112634	134199	174709	84024	55522	187097	179403	32387	78497	172370	187374	136205	35666	50943	179018	187039	35637	179497	41730	84230	35202	136216	182199	55045	142938	73992	50338	185085	174929	147395	59432	134160	140054	136797	88803	192840	59484	91300	182127	136595	162791	83851	185094	138700	192316	105441	88889	142908	192839	136202	88800	48989	185284	37936	55552	50640	136746	128018	50617	86412	55513	174860	182122	136411	32197	32025	32206	136802	46123	59066	41209	73777	40297	35104	123703	138835	86587	148915	91258	182164	187367	192052	185401	91786	136312	174839	35148	78508	136334	179595	78122	32507	185206	86468	134062	83898	84203	73854	136683	86678	187027	136261	148835	91194	136437	78290	172341	84345	81053	50911	41287	174624	105465	182178	125802	182157	86747	136372	123702	123514	78315	73765	142359	73768	41360	50224	32103	83732	182172	192304	91244	59124	84419	73995	138197	35281	88650	98900	110934	172248	185570	142428	35147	88885	142401	88877	192875	32192	187020	84273	123663	138218	32225	35319	142881	88839	35607	91263	41090	41774	86743	179619	162621	35474	84053	134120	148875	179461	88634	35265	32135	84494	136304	185204	138949	96003	142912	86614	83624	50238	59189	83837	88740	174891	138222	182090	148929	182092	83852	192409	138160	142499	73503	84229	172287	73984	125970	136326	73985	136217	59480	189985	134101	110868	88855	142278	136741	112818	84355	84285	73889	192299	48766	136587	88801	88668	84366	192007	32463	187025	84115	41383	48934	142197	179637	41018	179534	46156	98989	50996	41146	138803	73578	73584	73530	172249	98799	182050	32227	73563	185146	128026	83772	32467	88754	78507	174661	50327	83701	84046	84013	83591	73573	50411	35495	179547	86600	35224	81064	59335	59306	98785	138287	32404	136487	55068	96165	136305	32122	136731	136441	35125	48941	162889	35268	91144	179466	48845	35154	91229	105699	98975	35131	35468	50651	35596	41753	185328	35633	98488	41286	59373	187049	125891	35580	41740	78443	78588	50396	50583	41045	41199	35426	48921	48652	48663	35295	35090	50965	35421	41757	50350	48722	39916	35490	190079	110735	59184	78444	140068	134163	48893	179356	73867	98753	48512	35691	59226	73558	35639	125904	35646	41125	32120	35357	84005	37943	142248	73605	48902	88999	32134	59420	91078	32145	91052	84215	179435	48715	83665	88941	138176	84249	41187	98986	32123	88653	86795	142194	147298	148841	179336	59498	136306	187398	35277	98605	78566	148838	50216	88776	88858	59477	142209	138842	138722	192441	98729	136584	83508	50280	41153	41771	192062	83625	86876	187413	73471	91062	185321	138191	189725	41706	39988	84114	179599	98747	140044	83348	179430	142196	73795	91120	192317	98777	86719	86727	59092	91191	78254	179612	138745	78221	136391	83845	83825	148816	86481	138891	172267	192447	91023	192430	91273	123700	48759	48842	50343	174811	48917	32564	142154	185122	142243	55057	148905	
